Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.02-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.11 [1.00-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,1.04 [0.94-1.16],1.000,,Leucine
Total-BCAA,1.04 [0.94-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.94-1.16],1.000,,Valine
DHA%,0.97 [0.87-1.08],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.94 [0.85-1.04],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.92 [0.83-1.02],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.90 [0.81-1.00],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.78-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
