Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.19 [1.00-1.43],1.000,,Phenylalanine
ApoA1,1.11 [0.90-1.37],1.000,,Apolipoprotein A1
M-LDL-TG%,1.10 [0.91-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.07 [0.88-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Tyr,1.04 [0.86-1.25],1.000,,Tyrosine
M-LDL-FC%,0.93 [0.77-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.91 [0.75-1.12],1.000,,Leucine
Total-BCAA,0.88 [0.72-1.08],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.85 [0.69-1.04],1.000,,Isoleucine
His,0.80 [0.66-0.97],1.000,,Histidine
