Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.99-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.07 [0.95-1.21],1.000,,Free Cholesterol in HDL
Pyruvate,1.06 [0.95-1.18],1.000,,Pyruvate
Lactate,1.02 [0.91-1.14],1.000,,Lactate
VLDL-FC,1.02 [0.91-1.13],1.000,,Free Cholesterol in VLDL
Total-C,1.00 [0.90-1.12],1.000,,Total-Cholesterol
VLDL-C,0.99 [0.89-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.98 [0.88-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.98 [0.88-1.09],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.91 [0.82-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
