Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [0.88-1.55],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.16 [0.86-1.55],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoA1,1.03 [0.76-1.40],1.000,,Apolipoprotein A1
HDL-CE,1.01 [0.74-1.38],1.000,,Cholesteryl Esters in HDL
HDL-C,1.01 [0.74-1.37],1.000,,HDL Cholesterol
Phe,0.93 [0.70-1.24],1.000,,Phenylalanine
M-LDL-FC%,0.89 [0.66-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.86 [0.64-1.15],1.000,,Tyrosine
Ile,0.83 [0.60-1.14],1.000,,Isoleucine
His,0.76 [0.57-1.02],1.000,,Histidine
