Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.19 [1.13-1.26],1.263e-05,***,Glycoprotein Acetyls
MUFA%,1.19 [1.13-1.26],1.650e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.15 [1.09-1.21],0.056,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.14 [1.09-1.20],0.052,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.09-1.20],0.049,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.88 [0.83-0.92],0.031,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.86 [0.82-0.91],0.002,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.86 [0.82-0.90],0.001,**,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,0.85 [0.80-0.90],0.043,*,Cholesteryl Esters in HDL
HDL-size,0.84 [0.79-0.90],0.041,*,Average Diameter for HDL Particles
PUFA/MUFA,0.84 [0.80-0.89],6.974e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-L,0.84 [0.79-0.89],0.014,*,Total-Lipids in Large HDL
L-HDL-P,0.84 [0.78-0.89],0.045,*,Concentration of Large HDL Particles
L-HDL-C,0.83 [0.78-0.89],0.007,**,Cholesterol in Large HDL
L-HDL-CE,0.83 [0.78-0.89],0.006,**,Cholesteryl Esters in Large HDL
