Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.01 [0.95-1.06],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.00 [0.95-1.06],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.00 [0.95-1.06],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.00 [0.95-1.06],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.00 [0.95-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.94-1.04],1.000,,VLDL Cholesterol
M-LDL-FC%,0.99 [0.94-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.99 [0.94-1.04],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.98 [0.93-1.04],1.000,,Cholesteryl Esters in HDL
Total-CE,0.98 [0.93-1.04],1.000,,Total-Esterified Cholesterol
