Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.21 [1.19-1.23],6.470e-79,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.21 [1.19-1.23],1.362e-78,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.20 [1.18-1.23],9.987e-67,***,Glycoprotein Acetyls
M-LDL-TG%,1.20 [1.17-1.22],2.173e-73,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.19 [1.16-1.21],2.990e-59,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.17 [1.14-1.19],1.546e-46,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.16 [1.14-1.19],1.622e-49,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.14 [1.12-1.16],6.297e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.13 [1.11-1.15],9.455e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],6.228e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.12 [1.10-1.14],6.739e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],2.674e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.10 [1.07-1.12],2.561e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.09 [1.07-1.12],8.746e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,1.08 [1.06-1.10],6.696e-10,***,Glucose-lactate
Creatinine,1.08 [1.05-1.10],1.078e-05,***,Creatinine
Omega-6/Omega-3,1.08 [1.05-1.10],1.887e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,1.07 [1.05-1.10],6.648e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,1.07 [1.05-1.09],5.777e-07,***,Glucose
S-HDL-PL%,1.07 [1.05-1.09],1.169e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.06 [1.04-1.09],9.475e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Gly,1.06 [1.04-1.08],0.008,**,Glycine
XL-VLDL-TG%,1.06 [1.04-1.08],0.026,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,1.05 [1.03-1.07],0.045,*,Spectrometer-corrected alanine
L-VLDL-PL,0.94 [0.93-0.96],0.018,*,Phospholipids in Large VLDL
XL-VLDL-PL,0.94 [0.92-0.96],0.010,**,Phospholipids in Very Large VLDL
XL-HDL-FC,0.94 [0.92-0.96],0.040,*,Free Cholesterol in Very Large HDL
S-HDL-FC%,0.94 [0.92-0.96],0.003,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Large VLDL Particles
L-VLDL-TG,0.94 [0.92-0.96],0.003,**,Triglycerides in Large VLDL
XL-HDL-C%,0.94 [0.92-0.96],0.003,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.94 [0.92-0.96],5.039e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.94 [0.92-0.96],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA%,0.94 [0.92-0.96],5.095e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.94 [0.92-0.96],6.631e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-L,0.94 [0.92-0.96],3.538e-04,***,Total-Lipids in Medium HDL
XL-VLDL-FC,0.94 [0.92-0.96],1.101e-04,***,Free Cholesterol in Very Large VLDL
M-HDL-C%,0.94 [0.92-0.96],4.226e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-P,0.94 [0.92-0.96],0.007,**,Concentration of Very Large HDL Particles
S-HDL-CE%,0.94 [0.92-0.95],4.227e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-C,0.94 [0.91-0.96],0.003,**,Cholesterol in Very Large HDL
XL-HDL-CE,0.93 [0.91-0.96],0.004,**,Cholesteryl Esters in Very Large HDL
S-VLDL-P,0.93 [0.92-0.95],5.053e-06,***,Concentration of Small VLDL Particles
L-VLDL-L,0.93 [0.91-0.95],1.210e-05,***,Total-Lipids in Large VLDL
M-VLDL-TG,0.93 [0.91-0.95],7.162e-06,***,Triglycerides in Medium VLDL
M-HDL-P,0.93 [0.91-0.95],5.760e-05,***,Concentration of Medium HDL Particles
M-HDL-CE,0.93 [0.91-0.95],3.670e-05,***,Cholesteryl Esters in Medium HDL
S-LDL-FC%,0.93 [0.92-0.95],4.108e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.93 [0.91-0.95],5.395e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-FC,0.93 [0.91-0.95],6.126e-06,***,Free Cholesterol in Large VLDL
HDL-PL,0.93 [0.91-0.95],5.028e-05,***,Phospholipids in HDL
IDL-FC%,0.93 [0.91-0.95],1.819e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL,0.93 [0.91-0.95],1.595e-07,***,Phospholipids in Very Small VLDL
M-HDL-C,0.93 [0.91-0.95],4.564e-06,***,Cholesterol in Medium HDL
