Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.05 [1.01-1.09],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Phe,1.02 [0.99-1.06],1.000,,Phenylalanine
M-LDL-CE%,1.01 [0.98-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.01 [0.97-1.04],1.000,,Glutamine
M-LDL-PL%,1.00 [0.97-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.96-1.03],1.000,,VLDL Cholesterol
LDL-CE,0.98 [0.95-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.92-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.91-0.99],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.94 [0.91-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
