Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.03-1.22],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.11 [1.02-1.20],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.11 [1.02-1.20],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.09 [1.00-1.19],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.02 [0.94-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.90-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.94 [0.87-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.93 [0.86-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.90 [0.83-0.98],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.77-0.93],1.000,,Cholesteryl Esters in HDL
