Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.23 [1.03-1.47],1.000,,Glutamine
M-LDL-TG%,1.17 [0.98-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,1.14 [0.96-1.36],1.000,,Histidine
Phe,1.12 [0.94-1.33],1.000,,Phenylalanine
M-HDL-PL%,1.09 [0.91-1.30],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
ApoA1,0.99 [0.81-1.20],1.000,,Apolipoprotein A1
HDL-C,0.95 [0.77-1.16],1.000,,HDL Cholesterol
M-LDL-FC%,0.92 [0.77-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.80 [0.67-0.94],1.000,,Clinical LDL Cholesterol
ApoB,0.78 [0.65-0.93],1.000,,Apolipoprotein B
