Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.24 [1.18-1.30],2.571e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.21 [1.16-1.27],3.220e-09,***,Glycoprotein Acetyls
Tyr,1.14 [1.08-1.19],0.017,*,Tyrosine
L-HDL-PL%,1.02 [0.97-1.07],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.01 [0.96-1.06],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
Remnant-C,0.98 [0.93-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.97 [0.93-1.02],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.97 [0.92-1.01],1.000,,LDL Cholesterol
M-LDL-FC%,0.90 [0.86-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.82 [0.78-0.86],2.753e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
