Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-L,1.71 [1.64-1.77],2.239e-176,***,Total-Lipids in Medium HDL
M-HDL-PL,1.70 [1.65-1.76],6.810e-190,***,Phospholipids in Medium HDL
HDL-PL,1.70 [1.63-1.76],1.593e-159,***,Phospholipids in HDL
HDL-L,1.67 [1.61-1.74],5.523e-142,***,Total-Lipids in HDL
ApoA1,1.67 [1.61-1.73],2.000e-153,***,Apolipoprotein A1
M-HDL-P,1.67 [1.61-1.73],3.092e-175,***,Concentration of Medium HDL Particles
M-HDL-FC,1.67 [1.61-1.73],4.167e-163,***,Free Cholesterol in Medium HDL
M-HDL-C,1.66 [1.60-1.73],2.037e-156,***,Cholesterol in Medium HDL
M-HDL-CE,1.65 [1.59-1.71],9.603e-155,***,Cholesteryl Esters in Medium HDL
HDL-P,1.59 [1.53-1.65],1.669e-141,***,Concentration of HDL Particles
S-HDL-PL,1.59 [1.53-1.64],1.469e-148,***,Phospholipids in Small HDL
HDL-FC,1.58 [1.52-1.64],5.699e-114,***,Free Cholesterol in HDL
HDL-C,1.58 [1.52-1.64],1.240e-107,***,HDL Cholesterol
HDL-CE,1.56 [1.50-1.62],2.862e-103,***,Cholesteryl Esters in HDL
Total-P,1.55 [1.49-1.60],4.588e-120,***,Total-Concentration of Lipoprotein Particles
S-HDL-L,1.54 [1.49-1.60],7.666e-123,***,Total-Lipids in Small HDL
SFA%,1.50 [1.45-1.55],1.170e-113,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL,1.49 [1.43-1.55],2.087e-78,***,Phospholipids in Large HDL
PC,1.48 [1.43-1.54],1.434e-84,***,Phosphatidylcholines
S-HDL-FC,1.48 [1.43-1.53],4.822e-103,***,Free Cholesterol in Small HDL
Phosphoglyc,1.48 [1.42-1.53],1.600e-85,***,Phosphoglycerides
S-HDL-C,1.44 [1.39-1.49],8.517e-86,***,Cholesterol in Small HDL
Cholines,1.44 [1.38-1.49],9.008e-71,***,Total-Cholines
L-HDL-L,1.43 [1.38-1.49],5.415e-60,***,Total-Lipids in Large HDL
S-HDL-P,1.42 [1.38-1.47],2.235e-82,***,Concentration of Small HDL Particles
S-HDL-PL%,1.42 [1.37-1.47],1.323e-70,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE,1.41 [1.36-1.46],9.387e-74,***,Cholesteryl Esters in Small HDL
L-HDL-P,1.37 [1.32-1.43],5.092e-46,***,Concentration of Large HDL Particles
M-HDL-FC%,1.37 [1.31-1.43],2.275e-41,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,1.36 [1.31-1.42],1.228e-43,***,Free Cholesterol in Large HDL
Total-PL,1.36 [1.31-1.41],2.011e-51,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-C,1.33 [1.28-1.39],8.898e-36,***,Cholesterol in Large HDL
SFA,1.33 [1.28-1.37],1.271e-51,***,Saturated Fatty Acids
M-HDL-TG,1.32 [1.28-1.37],1.997e-54,***,Triglycerides in Medium HDL
L-HDL-CE,1.32 [1.26-1.38],1.668e-32,***,Cholesteryl Esters in Large HDL
HDL-size,1.31 [1.25-1.36],9.956e-31,***,Average Diameter for HDL Particles
L-HDL-TG,1.29 [1.25-1.33],3.248e-41,***,Triglycerides in Large HDL
SM,1.29 [1.24-1.34],5.791e-33,***,Sphingomyelins
HDL-TG,1.26 [1.22-1.31],2.017e-36,***,Triglycerides in HDL
MUFA,1.24 [1.20-1.28],3.668e-27,***,Monounsaturated Fatty Acids
M-LDL-TG%,1.23 [1.19-1.28],3.996e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.23 [1.19-1.27],4.049e-24,***,Total-Fatty Acids
L-LDL-TG%,1.23 [1.18-1.27],8.674e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG,1.22 [1.18-1.26],1.318e-24,***,Triglycerides in IDL
L-LDL-TG,1.21 [1.17-1.26],1.605e-24,***,Triglycerides in Large LDL
