Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3%,1.23 [1.03-1.47],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.18 [0.97-1.43],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,1.08 [0.88-1.32],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,1.07 [0.91-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.02 [0.85-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.95 [0.78-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.86 [0.72-1.02],1.000,,LDL Cholesterol
Remnant-C,0.86 [0.71-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.71-1.02],1.000,,Total-Cholesterol Minus HDL-C
HDL-C,0.80 [0.66-0.97],1.000,,HDL Cholesterol
