Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.06 [1.00-1.13],1.000,,Free Cholesterol in HDL
Unsaturation,1.05 [0.99-1.11],1.000,,Degree of Unsaturation
M-LDL-FC%,1.04 [0.98-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,1.00 [0.95-1.06],1.000,,Omega-3 Fatty Acids
Creatinine,1.00 [0.95-1.06],1.000,,Creatinine
Phe,0.99 [0.94-1.04],1.000,,Phenylalanine
M-LDL-PL%,0.98 [0.94-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.97 [0.92-1.03],1.000,,Histidine
Ile,0.97 [0.92-1.02],1.000,,Isoleucine
Tyr,0.94 [0.89-0.99],1.000,,Tyrosine
