Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [1.02-1.19],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.09 [1.01-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.07 [0.99-1.16],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.06 [0.98-1.14],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.02 [0.94-1.11],1.000,,Triglycerides to Phosphoglycerides ratio
VLDL-C,0.96 [0.88-1.04],1.000,,VLDL Cholesterol
Non-HDL-C,0.94 [0.87-1.02],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.94 [0.87-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.94 [0.87-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.93 [0.86-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
