Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.12 [1.08-1.16],4.480e-05,***,Glycoprotein Acetyls
IDL-TG%,1.04 [1.00-1.07],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.03 [1.00-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.03 [1.00-1.07],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.03 [1.00-1.06],1.000,,Phospholipids to Total-Lipids in IDL percentage
Omega-3,0.92 [0.88-0.95],0.319,,Omega-3 Fatty Acids
Unsaturation,0.92 [0.88-0.95],0.189,,Degree of Unsaturation
Omega-3%,0.91 [0.88-0.95],0.084,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.91 [0.88-0.94],0.040,*,Docosahexaenoic Acid
Albumin,0.84 [0.82-0.87],2.173e-19,***,Albumin
