Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.03 [0.98-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.03 [0.98-1.08],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.02 [0.97-1.07],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.01 [0.96-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.01 [0.96-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.98 [0.93-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.97 [0.92-1.02],1.000,,HDL Cholesterol
ApoB,0.96 [0.92-1.01],1.000,,Apolipoprotein B
Clinical LDL-C,0.95 [0.91-1.00],1.000,,Clinical LDL Cholesterol
LDL-C,0.95 [0.91-1.00],1.000,,LDL Cholesterol
