Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.09 [1.02-1.17],1.000,,Tyrosine
M-LDL-TG%,1.08 [1.01-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,1.07 [0.99-1.14],1.000,,Glutamine
Phe,1.05 [0.98-1.13],1.000,,Phenylalanine
Gly,1.00 [0.93-1.08],1.000,,Glycine
M-LDL-FC%,0.99 [0.92-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.98 [0.92-1.05],1.000,,Cholesteryl Esters in VLDL
HDL-CE,0.94 [0.87-1.01],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.92 [0.86-0.98],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.86-0.98],1.000,,Total-Esterified Cholesterol
