Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.09 [0.95-1.26],1.000,,Phenylalanine
Tyr,1.06 [0.91-1.22],1.000,,Tyrosine
M-LDL-FC%,1.03 [0.87-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.88-1.19],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.00 [0.86-1.17],1.000,,Isoleucine
M-VLDL-TG%,0.97 [0.83-1.14],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,0.95 [0.81-1.10],1.000,,VLDL Cholesterol
HDL-CE,0.93 [0.79-1.10],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.93 [0.80-1.08],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.78-1.07],1.000,,Total-Cholesterol
