Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.16-1.23],9.094e-29,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.15-1.22],1.241e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.17 [1.14-1.21],3.245e-21,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.16 [1.13-1.19],2.986e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.12 [1.09-1.16],4.521e-10,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.09-1.15],1.171e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.12 [1.08-1.15],1.531e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.12 [1.08-1.15],5.098e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.11 [1.08-1.15],1.013e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.10 [1.06-1.13],8.325e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,1.09 [1.06-1.13],0.003,**,Glycoprotein Acetyls
S-LDL-PL%,1.09 [1.06-1.12],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.06-1.12],0.009,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.93 [0.90-0.95],0.033,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.93 [0.90-0.95],0.031,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.93 [0.90-0.95],0.011,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.93 [0.90-0.95],0.024,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.90-0.95],0.014,*,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6%,0.92 [0.90-0.95],0.028,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL,0.92 [0.90-0.95],0.024,*,Phospholipids in Small VLDL
S-HDL-FC,0.92 [0.90-0.95],0.038,*,Free Cholesterol in Small HDL
VLDL-C,0.92 [0.90-0.95],0.011,*,VLDL Cholesterol
Phosphoglyc,0.92 [0.89-0.95],0.031,*,Phosphoglycerides
XS-VLDL-FC%,0.92 [0.89-0.94],3.429e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.92 [0.89-0.94],5.288e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-CE,0.92 [0.89-0.95],0.003,**,Cholesteryl Esters in VLDL
M-LDL-CE%,0.92 [0.89-0.95],0.003,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PC,0.92 [0.89-0.95],0.016,*,Phosphatidylcholines
Total-BCAA,0.92 [0.89-0.95],0.022,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-C%,0.92 [0.89-0.94],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
SM,0.91 [0.89-0.94],0.003,**,Sphingomyelins
S-LDL-CE%,0.91 [0.89-0.94],3.633e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-P,0.91 [0.88-0.94],0.004,**,Concentration of HDL Particles
Omega-3,0.91 [0.88-0.94],9.076e-04,***,Omega-3 Fatty Acids
M-HDL-FC%,0.91 [0.88-0.94],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-FC,0.91 [0.88-0.94],6.965e-05,***,Free Cholesterol in Small VLDL
Cholines,0.91 [0.88-0.94],2.982e-04,***,Total-Cholines
IDL-PL,0.91 [0.88-0.94],7.236e-05,***,Phospholipids in IDL
M-VLDL-L,0.91 [0.88-0.93],3.318e-05,***,Total-Lipids in Medium VLDL
IDL-P,0.91 [0.88-0.93],2.006e-05,***,Concentration of IDL Particles
M-VLDL-PL,0.91 [0.88-0.93],2.009e-05,***,Phospholipids in Medium VLDL
Total-PL,0.91 [0.88-0.93],3.192e-05,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-CE%,0.91 [0.88-0.93],4.427e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-C%,0.91 [0.88-0.93],1.411e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
DHA,0.91 [0.88-0.93],8.125e-05,***,Docosahexaenoic Acid
M-VLDL-P,0.90 [0.88-0.93],1.278e-05,***,Concentration of Medium VLDL Particles
Val,0.90 [0.88-0.93],7.297e-05,***,Valine
S-LDL-P,0.90 [0.88-0.93],1.750e-06,***,Concentration of Small LDL Particles
L-LDL-P,0.90 [0.88-0.93],1.773e-06,***,Concentration of Large LDL Particles
M-VLDL-FC,0.90 [0.87-0.93],7.479e-07,***,Free Cholesterol in Medium VLDL
Total-P,0.90 [0.87-0.93],1.291e-05,***,Total-Concentration of Lipoprotein Particles
S-LDL-PL,0.90 [0.87-0.93],2.884e-07,***,Phospholipids in Small LDL
PUFA%,0.90 [0.87-0.93],4.328e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.90 [0.87-0.93],1.304e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.90 [0.87-0.92],2.484e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-L,0.90 [0.87-0.92],6.299e-08,***,Total-Lipids in Lipoprotein Particles
Albumin,0.90 [0.87-0.92],4.277e-08,***,Albumin
ApoB,0.90 [0.87-0.92],4.886e-08,***,Apolipoprotein B
LDL-P,0.90 [0.87-0.92],1.322e-07,***,Concentration of LDL Particles
S-HDL-P,0.90 [0.87-0.92],1.984e-07,***,Concentration of Small HDL Particles
S-HDL-C,0.90 [0.87-0.92],1.073e-07,***,Cholesterol in Small HDL
Remnant-C,0.90 [0.87-0.92],1.415e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-L,0.89 [0.87-0.92],1.622e-08,***,Total-Lipids in IDL
S-HDL-CE,0.89 [0.87-0.92],1.312e-08,***,Cholesteryl Esters in Small HDL
S-VLDL-PL%,0.89 [0.87-0.92],9.577e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-P,0.89 [0.87-0.92],1.108e-08,***,Concentration of Medium LDL Particles
S-VLDL-FC%,0.89 [0.87-0.92],1.521e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
PUFA/MUFA,0.89 [0.86-0.92],1.435e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-C,0.89 [0.87-0.92],3.779e-09,***,Cholesterol in Medium VLDL
M-VLDL-CE,0.89 [0.87-0.92],3.227e-09,***,Cholesteryl Esters in Medium VLDL
XL-HDL-CE%,0.89 [0.87-0.92],1.050e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-C%,0.89 [0.86-0.91],6.949e-11,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-L,0.89 [0.86-0.92],6.699e-10,***,Total-Lipids in Small LDL
XS-VLDL-CE%,0.89 [0.86-0.91],5.942e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-FC,0.89 [0.86-0.92],1.052e-09,***,Free Cholesterol in IDL
S-LDL-CE,0.89 [0.86-0.91],2.519e-10,***,Cholesteryl Esters in Small LDL
L-LDL-CE%,0.89 [0.86-0.91],4.121e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.88 [0.86-0.91],5.277e-11,***,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-PL,0.88 [0.86-0.91],3.546e-11,***,Phospholipids in Medium LDL
IDL-CE,0.88 [0.86-0.91],1.935e-11,***,Cholesteryl Esters in IDL
IDL-C,0.88 [0.86-0.91],1.311e-11,***,Cholesterol in IDL
Total-FC,0.88 [0.86-0.91],8.796e-12,***,Total-Free Cholesterol
Non-HDL-C,0.88 [0.86-0.91],6.314e-13,***,Total-Cholesterol Minus HDL-C
LA,0.88 [0.86-0.91],3.670e-12,***,Linoleic Acid
M-LDL-CE,0.88 [0.86-0.91],7.027e-12,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.88 [0.86-0.91],3.148e-12,***,Total-Lipids in Medium LDL
Omega-6,0.88 [0.85-0.91],9.649e-12,***,Omega-6 Fatty Acids
S-LDL-C,0.88 [0.85-0.91],2.852e-12,***,Cholesterol in Small LDL
LDL-PL,0.88 [0.85-0.91],8.555e-13,***,Phospholipids in LDL
L-LDL-L,0.88 [0.85-0.90],3.847e-13,***,Total-Lipids in Large LDL
LDL-L,0.88 [0.85-0.90],1.401e-13,***,Total-Lipids in LDL
L-LDL-PL,0.88 [0.85-0.90],4.347e-13,***,Phospholipids in Large LDL
L-LDL-CE,0.88 [0.85-0.90],1.105e-13,***,Cholesteryl Esters in Large LDL
LDL-CE,0.88 [0.85-0.90],4.228e-14,***,Cholesteryl Esters in LDL
M-LDL-C,0.88 [0.85-0.90],7.638e-14,***,Cholesterol in Medium LDL
S-LDL-FC,0.88 [0.85-0.90],6.175e-14,***,Free Cholesterol in Small LDL
Total-C,0.88 [0.85-0.90],2.435e-14,***,Total-Cholesterol
PUFA,0.87 [0.85-0.90],3.512e-13,***,Polyunsaturated Fatty Acids
Unsaturation,0.87 [0.85-0.90],6.018e-13,***,Degree of Unsaturation
L-LDL-C,0.87 [0.85-0.90],9.360e-15,***,Cholesterol in Large LDL
Total-CE,0.87 [0.85-0.90],1.020e-14,***,Total-Esterified Cholesterol
LDL-C,0.87 [0.85-0.90],1.877e-15,***,LDL Cholesterol
L-LDL-FC,0.87 [0.85-0.90],1.033e-14,***,Free Cholesterol in Large LDL
Clinical LDL-C,0.87 [0.85-0.90],1.490e-16,***,Clinical LDL Cholesterol
LDL-FC,0.87 [0.84-0.89],7.113e-16,***,Free Cholesterol in LDL
