Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.28 [1.07-1.54],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.18 [0.98-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.16 [0.96-1.40],1.000,,Apolipoprotein B
Total-BCAA,1.10 [0.90-1.33],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.06 [0.87-1.29],1.000,,Valine
DHA%,0.91 [0.75-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.71-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.83 [0.69-1.00],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.83 [0.68-1.00],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.80 [0.66-0.97],1.000,,Linoleic Acid to Total-Fatty Acids percentage
