Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.17 [1.11-1.23],0.004,**,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.17 [1.10-1.23],0.011,*,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.16 [1.10-1.22],0.042,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.16 [1.10-1.22],0.022,*,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.15 [1.09-1.22],0.229,,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-C%,0.88 [0.84-0.92],0.154,,Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,0.87 [0.83-0.92],0.087,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.87 [0.83-0.92],0.061,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.87 [0.82-0.91],0.030,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.86 [0.82-0.91],0.019,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
