Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.01-1.34],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.01-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.08 [0.93-1.26],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.03 [0.89-1.20],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,1.00 [0.86-1.16],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-CE,0.97 [0.84-1.12],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.94 [0.81-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.93 [0.80-1.08],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.93 [0.79-1.08],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.91 [0.79-1.06],1.000,,Total-Esterified Cholesterol
