Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [1.02-1.28],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.13 [1.01-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.04 [0.93-1.16],1.000,,Alanine
M-HDL-TG%,1.02 [0.91-1.15],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.00 [0.90-1.12],1.000,,Glutamine
Non-HDL-C,0.75 [0.68-0.83],0.030,*,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.75 [0.68-0.83],0.020,*,Clinical LDL Cholesterol
LDL-L,0.75 [0.67-0.83],0.026,*,Total-Lipids in LDL
Total-L,0.75 [0.67-0.83],0.025,*,Total-Lipids in Lipoprotein Particles
L-LDL-L,0.75 [0.67-0.83],0.030,*,Total-Lipids in Large LDL
LDL-C,0.74 [0.67-0.83],0.015,*,LDL Cholesterol
M-LDL-C,0.74 [0.66-0.83],0.045,*,Cholesterol in Medium LDL
LDL-CE,0.74 [0.67-0.83],0.018,*,Cholesteryl Esters in LDL
L-LDL-C,0.74 [0.66-0.83],0.021,*,Cholesterol in Large LDL
L-LDL-CE,0.74 [0.66-0.83],0.024,*,Cholesteryl Esters in Large LDL
Omega-6,0.74 [0.66-0.83],0.033,*,Omega-6 Fatty Acids
Total-FC,0.74 [0.66-0.82],0.013,*,Total-Free Cholesterol
Total-C,0.73 [0.66-0.82],0.004,**,Total-Cholesterol
Total-CE,0.73 [0.66-0.81],0.003,**,Total-Esterified Cholesterol
PUFA,0.72 [0.64-0.80],0.002,**,Polyunsaturated Fatty Acids
