Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.08 [0.91-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,1.07 [0.92-1.25],1.000,,Tyrosine
Ile,1.07 [0.92-1.24],1.000,,Isoleucine
Leu,1.05 [0.90-1.23],1.000,,Leucine
Total-BCAA,1.00 [0.85-1.18],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ala,0.95 [0.81-1.11],1.000,,Alanine
Val,0.95 [0.80-1.12],1.000,,Valine
M-VLDL-C%,0.92 [0.78-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.92 [0.79-1.07],1.000,,Histidine
M-LDL-CE%,0.78 [0.67-0.91],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
