Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.97-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.06 [0.96-1.16],1.000,,Total-Fatty Acids
HDL-FC,1.06 [0.95-1.17],1.000,,Free Cholesterol in HDL
VLDL-FC,1.02 [0.93-1.11],1.000,,Free Cholesterol in VLDL
Total-FC,1.00 [0.91-1.10],1.000,,Total-Free Cholesterol
Total-CE,1.00 [0.91-1.10],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.99 [0.90-1.09],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.99 [0.90-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.90 [0.82-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.90 [0.82-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
