Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [1.07-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.07 [0.99-1.15],1.000,,Saturated Fatty Acids
Total-FA,1.03 [0.96-1.12],1.000,,Total-Fatty Acids
Lactate,1.02 [0.95-1.10],1.000,,Lactate
HDL-FC,1.02 [0.93-1.11],1.000,,Free Cholesterol in HDL
HDL-C,1.00 [0.92-1.09],1.000,,HDL Cholesterol
ApoB,0.93 [0.87-1.00],1.000,,Apolipoprotein B
ApoB/ApoA1,0.93 [0.86-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,0.91 [0.85-0.98],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.90 [0.83-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
