Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.24 [1.07-1.43],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.23 [1.08-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.12 [0.97-1.30],1.000,,Glycine
M-LDL-CE%,1.08 [0.94-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,1.02 [0.89-1.17],1.000,,Alanine
HDL-FC,0.93 [0.79-1.10],1.000,,Free Cholesterol in HDL
LDL-FC,0.93 [0.81-1.07],1.000,,Free Cholesterol in LDL
Albumin,0.87 [0.77-1.00],1.000,,Albumin
M-LDL-FC%,0.82 [0.73-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.76 [0.66-0.88],1.000,,Degree of Unsaturation
