Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.03-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.09 [1.00-1.18],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.08 [0.99-1.18],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.03 [0.95-1.12],1.000,,Monounsaturated Fatty Acids
ApoA1,1.01 [0.92-1.10],1.000,,Apolipoprotein A1
LDL-C,0.93 [0.86-1.01],1.000,,LDL Cholesterol
Total-C,0.93 [0.86-1.01],1.000,,Total-Cholesterol
Non-HDL-C,0.93 [0.86-1.00],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.92 [0.85-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.92 [0.84-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
