Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.03-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.11 [0.90-1.37],1.000,,Glycoprotein Acetyls
Pyruvate,1.08 [0.89-1.31],1.000,,Pyruvate
Lactate,1.07 [0.88-1.31],1.000,,Lactate
Acetoacetate,1.02 [0.84-1.23],1.000,,Acetoacetate
ApoB,0.98 [0.81-1.20],1.000,,Apolipoprotein B
M-LDL-FC%,0.94 [0.76-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.90 [0.74-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Gly,0.86 [0.70-1.07],1.000,,Glycine
His,0.83 [0.68-1.01],1.000,,Histidine
