Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.21 [1.19-1.23],5.967e-79,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.21 [1.19-1.23],9.156e-79,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.20 [1.18-1.23],9.451e-67,***,Glycoprotein Acetyls
M-LDL-TG%,1.20 [1.17-1.22],1.728e-73,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.19 [1.16-1.21],2.879e-59,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.17 [1.14-1.19],1.894e-46,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.16 [1.14-1.19],1.647e-49,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.14 [1.12-1.16],7.784e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.13 [1.11-1.15],9.747e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],8.341e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.12 [1.10-1.14],9.084e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],2.199e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.10 [1.07-1.12],2.050e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.09 [1.07-1.12],7.090e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,1.08 [1.06-1.10],8.243e-10,***,Glucose-lactate
Creatinine,1.08 [1.05-1.10],1.232e-05,***,Creatinine
Omega-6/Omega-3,1.08 [1.05-1.10],2.256e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,1.07 [1.05-1.10],6.461e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,1.07 [1.05-1.09],6.440e-07,***,Glucose
S-HDL-PL%,1.07 [1.05-1.09],1.009e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.06 [1.04-1.09],9.479e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Gly,1.06 [1.04-1.08],0.009,**,Glycine
XL-VLDL-TG%,1.06 [1.04-1.08],0.028,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL,0.94 [0.93-0.96],0.017,*,Phospholipids in Large VLDL
XL-VLDL-PL,0.94 [0.92-0.96],0.009,**,Phospholipids in Very Large VLDL
XL-HDL-FC,0.94 [0.92-0.96],0.043,*,Free Cholesterol in Very Large HDL
S-HDL-FC%,0.94 [0.92-0.96],0.003,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Large VLDL Particles
L-VLDL-TG,0.94 [0.92-0.96],0.002,**,Triglycerides in Large VLDL
XL-HDL-C%,0.94 [0.92-0.96],0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.94 [0.92-0.96],5.927e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
DHA%,0.94 [0.92-0.96],5.575e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-C%,0.94 [0.92-0.96],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.94 [0.92-0.96],6.768e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-L,0.94 [0.92-0.96],3.542e-04,***,Total-Lipids in Medium HDL
XL-HDL-P,0.94 [0.92-0.96],0.007,**,Concentration of Very Large HDL Particles
XL-VLDL-FC,0.94 [0.92-0.96],1.048e-04,***,Free Cholesterol in Very Large VLDL
M-HDL-C%,0.94 [0.92-0.96],3.887e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.94 [0.92-0.95],3.786e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-C,0.94 [0.91-0.96],0.003,**,Cholesterol in Very Large HDL
XL-HDL-CE,0.93 [0.91-0.96],0.004,**,Cholesteryl Esters in Very Large HDL
S-VLDL-P,0.93 [0.91-0.95],4.660e-06,***,Concentration of Small VLDL Particles
L-VLDL-L,0.93 [0.91-0.95],1.064e-05,***,Total-Lipids in Large VLDL
M-VLDL-TG,0.93 [0.91-0.95],6.062e-06,***,Triglycerides in Medium VLDL
M-HDL-P,0.93 [0.91-0.95],5.646e-05,***,Concentration of Medium HDL Particles
M-HDL-CE,0.93 [0.91-0.95],3.571e-05,***,Cholesteryl Esters in Medium HDL
S-LDL-FC%,0.93 [0.92-0.95],3.914e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.93 [0.91-0.95],5.120e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-FC,0.93 [0.91-0.95],5.571e-06,***,Free Cholesterol in Large VLDL
HDL-PL,0.93 [0.91-0.95],5.122e-05,***,Phospholipids in HDL
IDL-FC%,0.93 [0.91-0.95],1.796e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL,0.93 [0.91-0.95],1.771e-07,***,Phospholipids in Very Small VLDL
M-HDL-C,0.93 [0.91-0.95],4.456e-06,***,Cholesterol in Medium HDL
L-HDL-CE%,0.93 [0.91-0.95],1.002e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.93 [0.91-0.95],1.895e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-FC,0.92 [0.90-0.94],1.417e-07,***,Free Cholesterol in Medium HDL
S-HDL-C%,0.92 [0.90-0.94],3.833e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-L,0.92 [0.90-0.94],5.549e-11,***,Total-Lipids in Small VLDL
L-VLDL-C,0.92 [0.90-0.94],1.147e-10,***,Cholesterol in Large VLDL
S-HDL-PL,0.92 [0.90-0.94],1.891e-11,***,Phospholipids in Small HDL
HDL-L,0.92 [0.90-0.94],5.910e-09,***,Total-Lipids in HDL
XL-VLDL-C,0.92 [0.90-0.94],4.951e-11,***,Cholesterol in Very Large VLDL
L-HDL-C%,0.92 [0.90-0.93],9.997e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-L,0.92 [0.90-0.93],1.215e-12,***,Total-Lipids in VLDL
Omega-3%,0.92 [0.90-0.93],1.331e-12,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.91 [0.90-0.93],1.401e-11,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.91 [0.90-0.93],6.578e-12,***,Leucine
SFA,0.91 [0.90-0.93],1.596e-13,***,Saturated Fatty Acids
S-VLDL-CE%,0.91 [0.90-0.93],4.264e-16,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.91 [0.90-0.93],1.415e-17,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoA1,0.91 [0.89-0.93],1.189e-11,***,Apolipoprotein A1
L-HDL-FC%,0.91 [0.89-0.93],1.471e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE,0.91 [0.89-0.93],5.129e-15,***,Cholesteryl Esters in Large VLDL
L-LDL-CE%,0.91 [0.89-0.93],4.217e-18,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-L,0.91 [0.89-0.93],1.216e-15,***,Total-Lipids in Very Small VLDL
VLDL-PL,0.91 [0.89-0.93],1.150e-15,***,Phospholipids in VLDL
HDL-CE,0.91 [0.89-0.93],8.255e-12,***,Cholesteryl Esters in HDL
HDL-FC,0.91 [0.89-0.93],1.017e-11,***,Free Cholesterol in HDL
XL-HDL-CE%,0.91 [0.89-0.92],4.341e-19,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-L,0.91 [0.89-0.92],4.107e-17,***,Total-Lipids in Small HDL
Val,0.91 [0.89-0.93],7.517e-15,***,Valine
VLDL-P,0.91 [0.89-0.92],7.557e-17,***,Concentration of VLDL Particles
HDL-C,0.91 [0.89-0.93],9.193e-13,***,HDL Cholesterol
ApoB/ApoA1,0.91 [0.89-0.92],1.842e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA/MUFA,0.90 [0.89-0.92],1.548e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-P,0.90 [0.89-0.92],2.462e-17,***,Concentration of Very Small VLDL Particles
