Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.06 [0.97-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.03 [0.94-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.03 [0.93-1.13],1.000,,VLDL Cholesterol
ApoB,1.01 [0.92-1.11],1.000,,Apolipoprotein B
LDL-C,1.00 [0.91-1.11],1.000,,LDL Cholesterol
Omega-6,1.00 [0.91-1.10],1.000,,Omega-6 Fatty Acids
LDL-FC,0.99 [0.90-1.09],1.000,,Free Cholesterol in LDL
Total-FC,0.98 [0.89-1.08],1.000,,Total-Free Cholesterol
M-LDL-FC%,0.93 [0.84-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.92 [0.83-1.03],1.000,,Free Cholesterol in HDL
