Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.04 [1.00-1.07],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.03 [1.00-1.07],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.01 [0.98-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,1.01 [0.97-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.01 [0.97-1.04],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.94-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.97 [0.94-1.00],1.000,,VLDL Cholesterol
LDL-CE,0.96 [0.93-0.99],1.000,,Cholesteryl Esters in LDL
Total-C,0.95 [0.92-0.98],1.000,,Total-Cholesterol
HDL-CE,0.95 [0.91-0.98],1.000,,Cholesteryl Esters in HDL
