Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.18 [1.13-1.23],4.693e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.16 [1.12-1.21],2.347e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.12-1.21],2.109e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.15 [1.10-1.20],4.423e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.14 [1.10-1.19],2.018e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,1.14 [1.09-1.19],0.003,**,Creatinine
IDL-PL%,1.13 [1.08-1.17],0.004,**,Phospholipids to Total-Lipids in IDL percentage
S-HDL-C,0.89 [0.86-0.93],0.047,*,Cholesterol in Small HDL
S-LDL-PL,0.89 [0.85-0.93],0.016,*,Phospholipids in Small LDL
S-LDL-P,0.89 [0.85-0.93],0.018,*,Concentration of Small LDL Particles
M-VLDL-FC,0.89 [0.85-0.93],0.019,*,Free Cholesterol in Medium VLDL
L-LDL-P,0.89 [0.85-0.93],0.011,*,Concentration of Large LDL Particles
S-VLDL-FC%,0.89 [0.85-0.92],0.003,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-L,0.88 [0.85-0.92],0.003,**,Total-Lipids in Small LDL
LDL-P,0.88 [0.85-0.92],0.003,**,Concentration of LDL Particles
S-VLDL-PL%,0.88 [0.85-0.92],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-CE,0.88 [0.85-0.92],0.002,**,Cholesteryl Esters in Small LDL
M-LDL-P,0.88 [0.84-0.92],0.002,**,Concentration of Medium LDL Particles
ApoB,0.88 [0.85-0.92],6.780e-04,***,Apolipoprotein B
M-LDL-CE,0.88 [0.84-0.92],9.425e-04,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.88 [0.84-0.92],5.388e-04,***,Total-Lipids in Medium LDL
M-LDL-PL,0.88 [0.84-0.92],8.745e-04,***,Phospholipids in Medium LDL
S-LDL-C%,0.88 [0.85-0.91],4.738e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.88 [0.85-0.91],9.484e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.88 [0.84-0.92],0.020,*,Apolipoprotein A1
XS-VLDL-C%,0.88 [0.84-0.91],3.245e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
