Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.00-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.11 [0.95-1.30],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.09 [0.93-1.27],1.000,,Apolipoprotein B
Clinical LDL-C,1.04 [0.89-1.22],1.000,,Clinical LDL Cholesterol
Tyr,1.01 [0.86-1.18],1.000,,Tyrosine
Unsaturation,0.97 [0.82-1.15],1.000,,Degree of Unsaturation
M-LDL-FC%,0.89 [0.76-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.88 [0.75-1.03],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.83 [0.72-0.97],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.83 [0.71-0.97],1.000,,Linoleic Acid to Total-Fatty Acids percentage
