Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.09 [0.99-1.20],1.000,,Valine
M-LDL-TG%,1.06 [0.96-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoA1,1.01 [0.91-1.12],1.000,,Apolipoprotein A1
ApoB,1.00 [0.91-1.10],1.000,,Apolipoprotein B
ApoB/ApoA1,1.00 [0.91-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LA,0.95 [0.87-1.05],1.000,,Linoleic Acid
M-LDL-FC%,0.93 [0.85-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.89 [0.81-0.98],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.85 [0.78-0.94],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.82 [0.74-0.90],1.000,,Linoleic Acid to Total-Fatty Acids percentage
