Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.17 [1.11-1.25],0.036,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.17 [1.11-1.24],0.012,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.10-1.23],0.050,,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.16 [1.09-1.23],0.532,,Glycoprotein Acetyls
M-LDL-TG%,1.15 [1.09-1.22],0.370,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.87 [0.83-0.92],0.134,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.86 [0.81-0.91],0.028,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.86 [0.81-0.91],0.020,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.86 [0.81-0.91],0.073,,Cholesterol in IDL
IDL-FC,0.85 [0.80-0.90],0.013,*,Free Cholesterol in IDL
