Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.04 [0.98-1.11],1.000,,Phenylalanine
His,1.02 [0.96-1.08],1.000,,Histidine
Ile,1.01 [0.95-1.07],1.000,,Isoleucine
M-LDL-PL%,1.01 [0.95-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,1.00 [0.94-1.07],1.000,,Glycine
VLDL-CE,0.98 [0.92-1.04],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,0.94 [0.88-1.01],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.94 [0.88-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.93 [0.88-0.99],1.000,,Cholesteryl Esters in LDL
Total-CE,0.91 [0.85-0.97],1.000,,Total-Esterified Cholesterol
