Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.18 [1.13-1.24],1.658e-07,***,Glycoprotein Acetyls
MUFA%,1.13 [1.08-1.18],0.114,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.12 [1.07-1.17],0.055,,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-P,1.01 [0.97-1.06],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-PL%,1.00 [0.96-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,0.99 [0.95-1.03],1.000,,Total-Fatty Acids
Unsaturation,0.89 [0.85-0.93],0.132,,Degree of Unsaturation
PUFA/MUFA,0.89 [0.85-0.93],0.137,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Albumin,0.88 [0.84-0.92],8.800e-04,***,Albumin
L-LDL-C%,0.88 [0.84-0.92],3.743e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
