Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.02 [0.92-1.14],1.000,,Cholesteryl Esters in HDL
HDL-C,1.02 [0.91-1.14],1.000,,HDL Cholesterol
M-LDL-TG%,1.02 [0.93-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.01 [0.92-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.00 [0.90-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-C,0.98 [0.89-1.08],1.000,,LDL Cholesterol
Non-HDL-C,0.98 [0.89-1.08],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.98 [0.89-1.07],1.000,,Clinical LDL Cholesterol
Remnant-C,0.97 [0.89-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
