Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [0.90-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.06 [0.89-1.25],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.06 [0.89-1.25],1.000,,Apolipoprotein B
Val,1.03 [0.87-1.23],1.000,,Valine
Clinical LDL-C,1.01 [0.85-1.19],1.000,,Clinical LDL Cholesterol
PUFA%,1.00 [0.83-1.20],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.97 [0.81-1.17],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.78-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.91 [0.77-1.09],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.89 [0.75-1.07],1.000,,Linoleic Acid to Total-Fatty Acids percentage
