Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.21 [1.16-1.26],6.170e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.18 [1.14-1.23],3.356e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.18 [1.13-1.23],6.307e-09,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.13-1.22],3.809e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.15 [1.10-1.20],5.316e-05,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.14 [1.09-1.19],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.13 [1.09-1.18],8.535e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.08-1.17],0.017,*,Triglycerides to Total-Lipids in Small LDL percentage
Non-HDL-C,0.90 [0.86-0.93],0.048,*,Total-Cholesterol Minus HDL-C
S-VLDL-FC%,0.89 [0.86-0.93],0.026,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-C,0.89 [0.86-0.93],0.012,*,LDL Cholesterol
L-LDL-CE,0.89 [0.86-0.93],0.016,*,Cholesteryl Esters in Large LDL
L-LDL-L,0.89 [0.86-0.93],0.013,*,Total-Lipids in Large LDL
IDL-FC,0.89 [0.85-0.93],0.024,*,Free Cholesterol in IDL
Total-FC,0.89 [0.85-0.93],0.015,*,Total-Free Cholesterol
M-LDL-FC,0.89 [0.85-0.93],0.007,**,Free Cholesterol in Medium LDL
L-LDL-C,0.89 [0.85-0.92],0.003,**,Cholesterol in Large LDL
Clinical LDL-C,0.89 [0.85-0.92],0.001,**,Clinical LDL Cholesterol
IDL-L,0.89 [0.85-0.92],0.003,**,Total-Lipids in IDL
L-LDL-PL,0.88 [0.85-0.92],0.002,**,Phospholipids in Large LDL
L-LDL-FC%,0.88 [0.85-0.92],4.537e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-P,0.88 [0.85-0.92],0.002,**,Concentration of Small HDL Particles
HDL-P,0.88 [0.84-0.92],0.010,*,Concentration of HDL Particles
LDL-FC,0.88 [0.85-0.92],5.976e-04,***,Free Cholesterol in LDL
Total-C,0.88 [0.84-0.92],2.998e-04,***,Total-Cholesterol
S-HDL-C,0.88 [0.84-0.92],3.367e-04,***,Cholesterol in Small HDL
L-LDL-FC,0.88 [0.84-0.91],1.733e-04,***,Free Cholesterol in Large LDL
S-HDL-CE,0.88 [0.84-0.91],1.152e-04,***,Cholesteryl Esters in Small HDL
Total-P,0.87 [0.84-0.91],0.001,**,Total-Concentration of Lipoprotein Particles
Total-CE,0.87 [0.84-0.91],9.191e-05,***,Total-Esterified Cholesterol
IDL-C,0.87 [0.84-0.91],5.065e-05,***,Cholesterol in IDL
IDL-CE,0.87 [0.83-0.90],1.030e-05,***,Cholesteryl Esters in IDL
M-LDL-C%,0.87 [0.84-0.90],1.052e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.87 [0.83-0.90],1.261e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.86 [0.83-0.90],2.642e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.86 [0.82-0.89],6.418e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.85 [0.82-0.89],1.463e-10,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.85 [0.82-0.88],8.896e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.83 [0.80-0.87],2.058e-14,***,Cholesteryl Esters to Total-Lipids in IDL percentage
