Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.33 [1.29-1.37],4.245e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.32 [1.27-1.36],2.478e-51,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.26-1.35],1.893e-51,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.28 [1.24-1.33],1.220e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.24 [1.19-1.28],3.352e-25,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.23 [1.19-1.28],1.283e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.23 [1.19-1.27],1.058e-27,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.23 [1.18-1.27],2.100e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.22 [1.18-1.27],1.739e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.20 [1.15-1.24],1.294e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.19 [1.15-1.23],1.420e-15,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.17 [1.12-1.22],3.096e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.15 [1.11-1.19],3.193e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.14 [1.11-1.18],1.908e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.14 [1.10-1.18],2.406e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.13 [1.09-1.18],3.237e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.13 [1.09-1.17],7.492e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.13 [1.09-1.17],3.362e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,1.13 [1.09-1.17],2.020e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.12 [1.08-1.16],8.311e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
SFA%,1.11 [1.07-1.15],7.413e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.91 [0.88-0.94],0.011,*,Albumin
M-HDL-CE%,0.91 [0.88-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-P,0.91 [0.87-0.94],0.042,*,Total-Concentration of Lipoprotein Particles
XS-VLDL-P,0.91 [0.87-0.94],0.011,*,Concentration of Very Small VLDL Particles
Total-BCAA,0.90 [0.87-0.94],0.012,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-FC,0.90 [0.87-0.93],0.002,**,Free Cholesterol in VLDL
L-VLDL-C%,0.90 [0.87-0.93],3.508e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-P,0.90 [0.86-0.93],0.028,*,Concentration of Very Large HDL Particles
XS-VLDL-FC,0.90 [0.86-0.93],3.906e-04,***,Free Cholesterol in Very Small VLDL
XL-HDL-FC,0.90 [0.86-0.93],0.003,**,Free Cholesterol in Very Large HDL
Val,0.89 [0.86-0.93],0.001,**,Valine
S-VLDL-CE,0.89 [0.86-0.93],1.528e-04,***,Cholesteryl Esters in Small VLDL
L-LDL-CE%,0.89 [0.86-0.92],3.687e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PC,0.89 [0.86-0.93],3.586e-04,***,Phosphatidylcholines
M-HDL-C%,0.89 [0.86-0.92],5.571e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
Cholines,0.88 [0.85-0.92],1.100e-05,***,Total-Cholines
S-VLDL-PL,0.88 [0.85-0.91],1.176e-06,***,Phospholipids in Small VLDL
M-VLDL-L,0.88 [0.85-0.91],2.675e-07,***,Total-Lipids in Medium VLDL
XL-HDL-C,0.88 [0.84-0.91],9.157e-05,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.88 [0.84-0.91],1.041e-04,***,Cholesteryl Esters in Very Large HDL
S-HDL-CE%,0.88 [0.85-0.91],3.473e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-C,0.88 [0.85-0.91],5.761e-08,***,Cholesterol in Small VLDL
S-LDL-FC%,0.87 [0.85-0.90],1.933e-11,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.87 [0.84-0.90],5.473e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.87 [0.84-0.90],1.618e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE%,0.87 [0.84-0.90],1.461e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
SM,0.87 [0.84-0.90],2.025e-08,***,Sphingomyelins
VLDL-C,0.87 [0.84-0.90],1.268e-09,***,VLDL Cholesterol
XL-VLDL-FC%,0.87 [0.84-0.90],2.977e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-PL,0.87 [0.84-0.90],2.354e-09,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE%,0.87 [0.84-0.89],2.566e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-FC%,0.87 [0.84-0.90],2.624e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.86 [0.83-0.90],2.995e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-P,0.86 [0.83-0.90],2.945e-10,***,Concentration of Medium VLDL Particles
Unsaturation,0.86 [0.83-0.89],5.278e-11,***,Degree of Unsaturation
M-HDL-FC%,0.86 [0.83-0.89],9.819e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-PL,0.86 [0.83-0.89],6.795e-12,***,Phospholipids in Medium VLDL
L-HDL-CE%,0.86 [0.83-0.89],7.675e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-C%,0.86 [0.83-0.89],4.164e-14,***,Cholesterol to Total-Lipids in Small HDL percentage
