Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.02-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.19 [0.99-1.43],1.000,,Isoleucine
Leu,1.15 [0.95-1.39],1.000,,Leucine
Tyr,1.09 [0.90-1.33],1.000,,Tyrosine
Phe,1.09 [0.90-1.32],1.000,,Phenylalanine
VLDL-C,0.92 [0.76-1.13],1.000,,VLDL Cholesterol
LDL-CE,0.88 [0.73-1.07],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.86 [0.69-1.09],1.000,,Cholesteryl Esters in HDL
Total-C,0.85 [0.70-1.03],1.000,,Total-Cholesterol
M-LDL-FC%,0.82 [0.69-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
