Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.00-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-C,1.14 [0.96-1.35],1.000,,Total-Cholesterol
Non-HDL-C,1.13 [0.96-1.34],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,1.13 [0.96-1.34],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.13 [0.96-1.33],1.000,,VLDL Cholesterol
L-VLDL-FC%,0.99 [0.84-1.17],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.98 [0.83-1.16],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,0.98 [0.82-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.91 [0.77-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.82 [0.70-0.97],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
