Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.05 [0.94-1.17],1.000,,Leucine
M-LDL-PL%,1.05 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.04 [0.93-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.93-1.16],1.000,,Valine
Ile,1.01 [0.90-1.12],1.000,,Isoleucine
VLDL-C,0.99 [0.89-1.11],1.000,,VLDL Cholesterol
LDL-CE,0.93 [0.83-1.03],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.82-1.02],1.000,,Total-Esterified Cholesterol
HDL-CE,0.91 [0.81-1.04],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.90 [0.81-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
