Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.03 [0.91-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.02 [0.90-1.15],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,1.01 [0.90-1.14],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.01 [0.90-1.13],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.00 [0.89-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-C,0.99 [0.87-1.13],1.000,,HDL Cholesterol
M-LDL-TG%,0.98 [0.87-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.97 [0.87-1.09],1.000,,Clinical LDL Cholesterol
LDL-C,0.97 [0.86-1.09],1.000,,LDL Cholesterol
ApoB,0.96 [0.86-1.08],1.000,,Apolipoprotein B
