Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [1.01-1.14],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.05 [0.99-1.12],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.04 [0.99-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.02 [0.97-1.08],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.02 [0.96-1.09],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-C,0.99 [0.93-1.04],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.97 [0.92-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.91-1.02],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.89-1.01],1.000,,Cholesteryl Esters in HDL
