Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.15 [0.94-1.40],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.12 [0.93-1.35],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-C%,1.08 [0.89-1.31],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,1.07 [0.88-1.30],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.03 [0.85-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-CE,0.98 [0.81-1.18],1.000,,Cholesteryl Esters in LDL
Total-C,0.94 [0.78-1.14],1.000,,Total-Cholesterol
VLDL-C,0.92 [0.76-1.11],1.000,,VLDL Cholesterol
HDL-CE,0.91 [0.74-1.13],1.000,,Cholesteryl Esters in HDL
M-LDL-TG%,0.85 [0.70-1.03],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
