Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-CE%,1.08 [0.99-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.04 [0.95-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.02 [0.93-1.11],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.01 [0.92-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.92-1.10],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.00 [0.91-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.91-1.08],1.000,,VLDL Cholesterol
Remnant-C,0.97 [0.89-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.88-1.05],1.000,,Total-Cholesterol
HDL-CE,0.95 [0.86-1.05],1.000,,Cholesteryl Esters in HDL
