Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.42 [1.16-1.73],1.000,,Glutamine
Gly,1.23 [1.02-1.48],1.000,,Glycine
His,1.13 [0.93-1.36],1.000,,Histidine
M-HDL-TG%,1.12 [0.91-1.37],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.01 [0.82-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.96 [0.77-1.20],1.000,,HDL Cholesterol
M-VLDL-TG%,0.95 [0.77-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,0.93 [0.76-1.15],1.000,,Leucine
Total-BCAA,0.93 [0.76-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.92 [0.75-1.14],1.000,,Valine
