Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.14 [0.93-1.40],1.000,,Cholesteryl Esters in HDL
Total-C,1.10 [0.91-1.32],1.000,,Total-Cholesterol
M-LDL-TG%,1.08 [0.90-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.08 [0.90-1.29],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.05 [0.87-1.26],1.000,,VLDL Cholesterol
L-HDL-TG%,0.97 [0.80-1.18],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.93 [0.78-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-C%,0.92 [0.77-1.10],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.91 [0.77-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
