Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.15 [1.00-1.33],1.000,,LDL Cholesterol
Non-HDL-C,1.13 [0.99-1.31],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,1.12 [0.97-1.29],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,1.06 [0.92-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-C,1.04 [0.89-1.21],1.000,,HDL Cholesterol
Omega-6/Omega-3,0.99 [0.86-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Tyr,0.93 [0.81-1.07],1.000,,Tyrosine
DHA%,0.92 [0.80-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.90 [0.78-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.88 [0.76-1.02],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
