Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.00-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.00-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.08 [0.97-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.05 [0.96-1.15],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.01 [0.92-1.11],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.83-1.02],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.89 [0.81-0.97],1.000,,VLDL Cholesterol
Remnant-C,0.85 [0.77-0.93],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.82 [0.74-0.90],1.000,,Total-Cholesterol
