Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.10 [0.99-1.22],1.000,,Glutamine
M-LDL-PL%,1.02 [0.92-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.02 [0.92-1.14],1.000,,Tyrosine
Gly,1.01 [0.90-1.13],1.000,,Glycine
Total-BCAA,1.00 [0.89-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-CE,0.97 [0.87-1.08],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.93 [0.84-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.89 [0.79-0.99],1.000,,Total-Esterified Cholesterol
HDL-CE,0.86 [0.76-0.98],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.86 [0.77-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
