Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.12 [0.99-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.11 [1.00-1.23],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.09 [0.97-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.03 [0.92-1.15],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,1.01 [0.90-1.13],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-C,0.99 [0.88-1.12],1.000,,HDL Cholesterol
M-VLDL-TG%,0.93 [0.84-1.04],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.86 [0.77-0.95],1.000,,Clinical LDL Cholesterol
LDL-C,0.84 [0.76-0.94],1.000,,LDL Cholesterol
Non-HDL-C,0.84 [0.76-0.94],1.000,,Total-Cholesterol Minus HDL-C
