Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.00-1.18],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.07 [0.98-1.16],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.06 [0.98-1.16],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.03 [0.95-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.01 [0.93-1.10],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.96 [0.88-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.92 [0.85-1.00],1.000,,VLDL Cholesterol
Remnant-C,0.90 [0.83-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.88 [0.80-0.97],1.000,,Cholesteryl Esters in HDL
Total-C,0.87 [0.80-0.94],1.000,,Total-Cholesterol
