Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.34 [1.29-1.39],7.413e-54,***,Glycoprotein Acetyls
MUFA%,1.21 [1.17-1.26],1.974e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.21 [1.17-1.25],2.671e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.19 [1.15-1.23],8.578e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.19 [1.15-1.23],2.194e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.15-1.22],9.435e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.18 [1.14-1.22],2.665e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.15 [1.11-1.19],2.353e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.14 [1.10-1.18],9.231e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
Phe,1.13 [1.10-1.17],4.867e-08,***,Phenylalanine
XS-VLDL-TG%,1.13 [1.09-1.17],3.473e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.13 [1.09-1.17],2.459e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.12 [1.08-1.16],1.675e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,1.12 [1.08-1.16],8.694e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.12 [1.08-1.16],4.876e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-6/Omega-3,1.10 [1.07-1.14],0.009,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-TG%,1.10 [1.06-1.14],0.049,*,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-P,0.91 [0.88-0.94],0.038,*,Concentration of IDL Particles
