Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.10 [0.96-1.27],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.07 [0.94-1.23],1.000,,Glutamine
M-LDL-PL%,1.04 [0.91-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.03 [0.90-1.18],1.000,,Tyrosine
Phe,1.03 [0.90-1.17],1.000,,Phenylalanine
VLDL-CE,0.99 [0.87-1.13],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.99 [0.86-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.97 [0.85-1.11],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.80-1.05],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.90 [0.77-1.04],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
