Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-TG%,1.32 [1.20-1.46],0.005,**,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.31 [1.19-1.45],0.023,*,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG,1.29 [1.18-1.41],0.003,**,Triglycerides in Small VLDL
M-VLDL-TG,1.28 [1.17-1.40],0.028,*,Triglycerides in Medium VLDL
S-VLDL-P,1.28 [1.17-1.39],0.011,*,Concentration of Small VLDL Particles
L-VLDL-PL,1.27 [1.17-1.39],0.032,*,Phospholipids in Large VLDL
L-VLDL-FC,1.27 [1.17-1.39],0.031,*,Free Cholesterol in Large VLDL
L-VLDL-P,1.27 [1.16-1.38],0.040,*,Concentration of Large VLDL Particles
Unsaturation,0.96 [0.87-1.07],1.000,,Degree of Unsaturation
Creatinine,0.95 [0.85-1.07],1.000,,Creatinine
PUFA%,0.93 [0.84-1.03],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.86 [0.78-0.94],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.85 [0.77-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
