Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,2.33 [1.98-2.73],5.284e-20,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.28 [1.91-2.72],1.540e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.22 [1.91-2.59],7.744e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,2.13 [1.75-2.60],1.123e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,2.13 [1.80-2.51],9.674e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,2.08 [1.79-2.42],2.627e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,2.04 [1.69-2.46],1.863e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Sc-ala,1.90 [1.64-2.20],2.190e-12,***,Spectrometer-corrected alanine
Creatinine,1.90 [1.66-2.18],1.017e-14,***,Creatinine
Glu-lactate,1.90 [1.66-2.17],3.807e-15,***,Glucose-lactate
Ala,1.83 [1.57-2.13],2.546e-09,***,Alanine
Glu,1.82 [1.56-2.12],3.043e-09,***,Glucose
IDL-PL%,1.80 [1.53-2.12],3.168e-07,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.75 [1.50-2.05],7.738e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.73 [1.45-2.08],8.603e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.70 [1.41-2.04],0.006,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.64 [1.38-1.94],0.003,**,Glycoprotein Acetyls
L-HDL-PL%,1.64 [1.41-1.89],1.002e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.56 [1.33-1.84],0.018,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.69 [0.61-0.78],2.377e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.68 [0.60-0.77],9.387e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
