Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.27 [1.05-1.53],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.21 [1.02-1.45],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,1.16 [0.97-1.38],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,1.04 [0.87-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.03 [0.86-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,0.94 [0.79-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.93 [0.78-1.10],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.76-1.09],1.000,,LDL Cholesterol
Total-C,0.90 [0.75-1.07],1.000,,Total-Cholesterol
M-LDL-FC%,0.89 [0.74-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
