Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.49 [1.41-1.57],5.162e-45,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.48 [1.41-1.56],5.627e-43,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.47 [1.39-1.56],1.073e-35,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.45 [1.38-1.53],1.185e-41,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.40 [1.32-1.48],9.820e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.40 [1.32-1.48],6.103e-24,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.39 [1.31-1.46],1.198e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.34 [1.27-1.41],3.037e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.33 [1.26-1.41],4.911e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.33 [1.26-1.41],1.828e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.31 [1.22-1.40],1.591e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
GlycA,1.26 [1.19-1.33],2.777e-10,***,Glycoprotein Acetyls
S-HDL-PL%,1.22 [1.15-1.29],3.097e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
Glu-lactate,1.20 [1.14-1.27],1.370e-06,***,Glucose-lactate
SFA%,1.20 [1.14-1.27],1.620e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.20 [1.14-1.26],9.620e-06,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.17 [1.11-1.24],0.009,**,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.17 [1.10-1.24],0.026,*,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.86 [0.81-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.86 [0.81-0.90],0.001,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.86 [0.81-0.90],0.010,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Cholines,0.85 [0.80-0.90],0.010,*,Total-Cholines
XL-HDL-CE%,0.85 [0.80-0.89],9.560e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
VLDL-P,0.84 [0.80-0.89],0.002,**,Concentration of VLDL Particles
XL-VLDL-CE,0.84 [0.79-0.89],7.015e-04,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,0.84 [0.79-0.88],3.298e-04,***,Cholesteryl Esters in Large VLDL
XL-VLDL-PL%,0.83 [0.79-0.88],4.445e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.83 [0.79-0.87],3.341e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.83 [0.79-0.88],4.144e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.83 [0.79-0.88],4.103e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-L,0.83 [0.79-0.88],1.105e-04,***,Total-Lipids in Very Small VLDL
IDL-FC%,0.83 [0.79-0.87],2.473e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-FC,0.83 [0.78-0.88],2.102e-05,***,Free Cholesterol in VLDL
M-LDL-FC%,0.82 [0.78-0.87],1.050e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.82 [0.78-0.87],8.486e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.82 [0.78-0.87],9.704e-06,***,Concentration of Very Small VLDL Particles
Total-PL,0.82 [0.77-0.87],1.955e-06,***,Total-Phospholipids in Lipoprotein Particles
L-VLDL-C%,0.82 [0.77-0.86],5.348e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-P,0.81 [0.76-0.87],0.002,**,Concentration of Very Large HDL Particles
SM,0.81 [0.77-0.86],1.107e-06,***,Sphingomyelins
S-VLDL-CE,0.81 [0.77-0.86],3.084e-07,***,Cholesteryl Esters in Small VLDL
L-HDL-CE%,0.81 [0.77-0.85],9.635e-12,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC,0.81 [0.76-0.86],2.327e-07,***,Free Cholesterol in Very Small VLDL
XL-HDL-CE,0.80 [0.75-0.86],1.629e-04,***,Cholesteryl Esters in Very Large HDL
M-VLDL-L,0.80 [0.76-0.85],7.179e-09,***,Total-Lipids in Medium VLDL
S-VLDL-PL,0.80 [0.75-0.85],8.980e-09,***,Phospholipids in Small VLDL
L-HDL-FC%,0.80 [0.76-0.84],4.783e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-C,0.80 [0.74-0.85],2.081e-05,***,Cholesterol in Very Large HDL
XL-HDL-FC,0.79 [0.74-0.85],6.652e-07,***,Free Cholesterol in Very Large HDL
L-HDL-C%,0.79 [0.75-0.83],1.010e-15,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.79 [0.75-0.83],1.205e-14,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Total-L,0.79 [0.75-0.83],7.063e-12,***,Total-Lipids in Lipoprotein Particles
S-VLDL-C,0.79 [0.74-0.83],1.261e-10,***,Cholesterol in Small VLDL
L-VLDL-CE%,0.79 [0.74-0.83],2.886e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.78 [0.75-0.82],2.508e-18,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-C,0.78 [0.74-0.83],1.624e-12,***,VLDL Cholesterol
Omega-6%,0.78 [0.74-0.82],2.080e-15,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.78 [0.73-0.83],1.548e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-P,0.77 [0.73-0.82],1.839e-12,***,Concentration of Medium VLDL Particles
XL-VLDL-CE%,0.77 [0.73-0.82],1.567e-12,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL,0.77 [0.72-0.81],5.113e-14,***,Phospholipids in Medium VLDL
Unsaturation,0.77 [0.72-0.81],1.056e-14,***,Degree of Unsaturation
XL-VLDL-C%,0.76 [0.72-0.81],1.024e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA,0.76 [0.72-0.81],2.154e-15,***,Polyunsaturated Fatty Acids
PUFA%,0.76 [0.72-0.80],3.477e-19,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,0.76 [0.73-0.79],2.157e-30,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-CE,0.76 [0.72-0.80],1.452e-16,***,Cholesteryl Esters in VLDL
M-LDL-CE,0.76 [0.71-0.80],1.133e-16,***,Cholesteryl Esters in Medium LDL
Omega-6,0.76 [0.71-0.80],5.374e-17,***,Omega-6 Fatty Acids
S-VLDL-FC,0.76 [0.71-0.80],8.369e-16,***,Free Cholesterol in Small VLDL
M-LDL-PL,0.75 [0.71-0.80],6.202e-17,***,Phospholipids in Medium LDL
M-LDL-L,0.75 [0.71-0.80],5.341e-18,***,Total-Lipids in Medium LDL
