Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.08 [0.98-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.03 [0.93-1.13],1.000,,Monounsaturated Fatty Acids
SFA%,1.01 [0.92-1.11],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.01 [0.91-1.11],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.01 [0.92-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,0.97 [0.87-1.08],1.000,,HDL Cholesterol
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.94 [0.86-1.04],1.000,,Apolipoprotein B
Clinical LDL-C,0.94 [0.85-1.03],1.000,,Clinical LDL Cholesterol
LDL-C,0.93 [0.84-1.02],1.000,,LDL Cholesterol
